customer_id,country,age,gender,income_level,Winning_percentage,Days_Since_Last_Bet,Active_Days,Total_Number_of_Bets,Total_Amount_Wagered,Average_Bet_Amount,Number_of_Bonuses_Received,Amount_of_Bonuses_Received,Revenue_from_Bonuses,Increase_in_Bets_After_Bonus,Increase_in_wagering_after_Bonus,Should_Receive_Bonus,cust_name,Bonus_ROI,Age_Group,Customer_Lifetime_Value,Income_Category
4052,Nepal,24,Male,59738,63,18,300,45.0,93057,991,100,1000,5000,500,50000,Yes,Alice Reed,4.0,18-30,500000,Middle Income
4168,Tunisia,71,Female,44047,6,13,314,39.0,96834,994,100,1000,5000,500,50000,No,Dennis Crane,4.0,60+,500000,Middle Income
5115,Kiribati,60,Male,33258,23,3,191,27.0,84613,990,100,1000,5000,500,50000,Yes,Stephanie Kaufman,4.0,60+,500000,Middle Income
7601,French Polynesia,18,Male,69793,29,40,365,16.0,75221,975,98,997,4993,500,49998,Yes,Kenneth Simmons,4.008024072,18-30,489314,Middle Income
4168,Angola,63,Male,50702,68,23,314,44.0,95131,992,100,1000,5000,500,50000,Yes,Jon Harper,4.0,60+,500000,Middle Income
3149,Fiji,18,Female,142917,37,13,336,35.0,97829,994,100,1000,5000,500,50000,Yes,Clifford Johnson,4.0,18-30,500000,High Income
9611,Nigeria,80,Female,52116,43,22,162,44.0,95367,992,100,1000,5000,500,50000,Yes,Casey Sampson,4.0,60+,500000,Middle Income
5064,Guinea,58,Female,133745,22,35,162,35.0,95692,997,100,1000,5000,500,50000,No,Cheryl Villarreal,4.0,46-60,500000,High Income
4985,Ukraine,64,Male,117273,27,33,264,43.0,92713,995,100,1000,5000,500,50000,Yes,Ruth Kemp,4.0,60+,500000,High Income
9020,Sao Tome and Principe,45,Male,23180,22,20,191,47.0,89935,988,100,1000,5000,500,50000,Yes,Jennifer Gonzalez,4.0,46-60,500000,Low Income
8195,Cyprus,41,Female,104742,15,30,256,47.0,89655,990,100,1000,5000,500,50000,Yes,David Powell,4.0,31-45,500000,High Income
4537,Albania,31,Female,22318,67,20,112,32.0,99137,990,100,1000,5000,500,50000,Yes,Morgan Clarke,4.0,31-45,500000,Low Income
7095,Qatar,76,Male,45090,47,15,184,44.0,93553,993,100,1000,5000,500,50000,Yes,Sharon Daniels,4.0,60+,500000,Middle Income
4510,Germany,41,Female,94347,71,25,235,50.0,85481,980,100,1000,5000,500,50000,Yes,Louis Reeves,4.0,31-45,500000,High Income
2077,American Samoa,73,Male,75758,18,39,351,21.0,77553,975,100,1000,5000,500,50000,Yes,Luis Travis,4.0,60+,500000,High Income
1419,Bosnia and Herzegovina,43,Female,51580,67,36,126,26.0,88472,992,100,1000,5000,500,50000,Yes,Brian Sanders,4.0,31-45,500000,Middle Income
3164,Venezuela,52,Female,75189,49,26,329,41.0,97887,992,100,1000,5000,500,50000,Yes,James Beasley,4.0,46-60,500000,High Income
6052,Christmas Island,29,Female,82996,74,32,285,43.0,93869,995,100,1000,5000,500,50000,Yes,Rhonda Hensley,4.0,18-30,500000,High Income
5172,Senegal,19,Male,141457,65,25,97,28.0,95650,991,100,1000,5000,500,50000,Yes,Joseph Wilson,4.0,18-30,500000,High Income
5494,Norway,76,Female,117806,33,39,112,17.0,75221,975,99,999,4997,500,49999,Yes,Sara Perry,4.002002002,60+,494703,High Income
5588,Nigeria,22,Male,43656,77,40,307,28.0,87068,994,100,1000,5000,500,50000,Yes,Tonya Schmidt,4.0,18-30,500000,Middle Income
1945,Mayotte,55,Female,99736,54,34,278,41.0,94237,996,100,1000,5000,500,50000,Yes,Melanie Frank,4.0,46-60,500000,High Income
9798,Senegal,36,Male,99174,28,4,126,18.0,75221,975,99,999,4997,500,49999,Yes,Travis Mack,4.002002002,31-45,494703,High Income
4358,Kenya,62,Female,110880,39,33,300,40.0,95648,996,100,1000,5000,500,50000,Yes,Jessica Johnston,4.0,60+,500000,High Income
3688,Norway,42,Male,124567,27,15,351,34.0,98490,992,100,1000,5000,500,50000,Yes,Isaac Rodriguez,4.0,31-45,500000,High Income
5540,Aruba,19,Female,99487,74,38,293,34.0,93019,999,100,1000,5000,500,50000,Yes,Adam Fletcher,4.0,18-30,500000,High Income
7622,Slovakia (Slovak Republic),28,Male,47970,64,22,148,41.0,97918,991,100,1000,5000,500,50000,Yes,Chad Day,4.0,18-30,500000,Middle Income
7080,Portugal,49,Female,46011,61,18,264,49.0,87591,985,100,1000,5000,500,50000,Yes,Lacey Nichols,4.0,46-60,500000,Middle Income
5260,Libyan Arab Jamahiriya,41,Male,32122,11,10,155,34.0,95952,997,100,1000,5000,500,50000,No,Sonya Hughes,4.0,31-45,500000,Middle Income
8936,Ukraine,34,Male,29387,8,33,242,44.0,91950,994,100,1000,5000,500,50000,No,Debra Meza,4.0,31-45,500000,Low Income
3776,Guyana,47,Female,92630,36,12,329,36.0,97307,995,100,1000,5000,500,50000,No,Monica Powers,4.0,46-60,500000,High Income
3973,Reunion,77,Female,108530,76,15,184,44.0,93553,993,100,1000,5000,500,50000,Yes,Charles Gonzales,4.0,60+,500000,High Income
6253,Mayotte,32,Male,73104,69,6,365,18.0,75221,975,99,999,4998,500,50000,Yes,Susan Delgado,4.003003003,31-45,494802,High Income
6292,Cayman Islands,51,Female,44422,31,3,271,28.0,86152,994,100,1000,5000,500,50000,No,James Yates,4.0,46-60,500000,Middle Income
4528,Malawi,21,Male,26630,71,3,314,23.0,78985,975,100,1000,5000,500,50000,Yes,Michael Gilbert,4.0,18-30,500000,Low Income
5378,Saint Martin,37,Male,117495,53,38,162,30.0,91274,998,100,1000,5000,500,50000,No,Charles Hernandez,4.0,31-45,500000,High Income
7681,Pitcairn Islands,77,Female,41032,65,27,220,49.0,87264,984,100,1000,5000,500,50000,Yes,Brandon Welch,4.0,60+,500000,Middle Income
5879,Gibraltar,36,Female,115535,75,37,278,37.0,94118,999,100,1000,5000,500,50000,Yes,Matthew Bates,4.0,31-45,500000,High Income
1419,Bosnia and Herzegovina,43,Female,51580,78,30,351,34.0,98192,993,100,1000,5000,500,50000,Yes,Brian Sanders,4.0,31-45,500000,Middle Income
4377,Western Sahara,76,Male,79995,34,6,133,24.0,82195,980,100,1000,5000,500,50000,Yes,Pamela Perkins,4.0,60+,500000,High Income
3348,Somalia,75,Female,61726,76,35,322,34.0,95521,997,100,1000,5000,500,50000,Yes,Trevor Mills,4.0,60+,500000,Middle Income
6039,Niue,55,Female,117210,29,16,213,47.0,89142,988,100,1000,5000,500,50000,Yes,David Wise,4.0,46-60,500000,High Income
1207,Mexico,49,Female,89759,48,33,307,39.0,96210,996,100,1000,5000,500,50000,Yes,Sydney Davis,4.0,46-60,500000,High Income
1286,Ecuador,75,Female,107912,16,14,191,44.0,93192,993,100,1000,5000,500,50000,No,Jeffrey Miller,4.0,60+,500000,High Income
9281,Netherlands Antilles,60,Female,96639,75,20,206,49.0,87662,985,100,1000,5000,500,50000,Yes,Darren Jackson,4.0,60+,500000,High Income
6894,British Virgin Islands,48,Female,117410,11,15,228,47.0,89032,988,100,1000,5000,500,50000,Yes,Kimberly Nolan,4.0,46-60,500000,High Income
1419,Bosnia and Herzegovina,43,Female,51580,19,3,112,12.0,75221,975,94,987,4969,500,49972,Yes,Brian Sanders,4.034447822,31-45,467086,Middle Income
1108,Costa Rica,77,Male,37791,64,35,213,41.0,93875,997,100,1000,5000,500,50000,Yes,Elizabeth Brown,4.0,60+,500000,Middle Income
9214,Uruguay,62,Male,22283,16,37,365,21.0,78877,975,100,1000,5000,500,50000,Yes,Elizabeth Barry,4.0,60+,500000,Low Income
7493,Bangladesh,18,Female,65669,41,33,343,32.0,96146,995,100,1000,5000,500,50000,Yes,Abigail Freeman,4.0,18-30,500000,Middle Income
4659,Equatorial Guinea,71,Female,102965,55,9,365,23.0,84290,982,100,1000,5000,500,50000,Yes,Anthony Johnson,4.0,60+,500000,High Income
9518,South Georgia and the South Sandwich Islands,53,Male,43067,18,12,90,20.0,80511,975,99,1000,5000,500,50000,Yes,Rebecca King,4.0,46-60,495000,Middle Income
8029,Benin,22,Female,94882,73,24,300,46.0,92324,991,100,1000,5000,500,50000,Yes,Thomas Galvan,4.0,18-30,500000,High Income
8046,Greenland,68,Female,39940,55,18,285,47.0,90522,989,100,1000,5000,500,50000,Yes,Sean Newton,4.0,60+,500000,Middle Income
9611,Nigeria,80,Female,52116,78,28,271,47.0,89285,988,100,1000,5000,500,50000,Yes,Casey Sampson,4.0,60+,500000,Middle Income
4290,Liechtenstein,63,Male,108716,19,36,126,26.0,88472,992,100,1000,5000,500,50000,Yes,James Collier,4.0,60+,500000,High Income
5261,Congo,18,Female,133428,62,23,228,50.0,85307,980,100,1000,5000,500,50000,Yes,Brandon Johnson,4.0,18-30,500000,High Income
9815,Tanzania,46,Male,97046,16,28,329,40.0,98040,992,100,1000,5000,500,50000,Yes,William House,4.0,46-60,500000,High Income
6482,Iran,28,Female,61792,50,31,170,41.0,96041,994,100,1000,5000,500,50000,Yes,Robin White,4.0,18-30,500000,Middle Income
6942,Mongolia,39,Female,144171,47,20,351,36.0,99908,990,100,1000,5000,500,50000,Yes,Sharon Baldwin,4.0,31-45,500000,High Income
6675,Brunei Darussalam,64,Male,108296,39,15,199,46.0,91563,992,100,1000,5000,500,50000,Yes,Erin Smith,4.0,60+,500000,High Income
4462,Bosnia and Herzegovina,64,Female,21972,60,13,213,45.0,91745,993,100,1000,5000,500,50000,Yes,Joanne Payne,4.0,60+,500000,Low Income
5588,Nigeria,22,Male,43656,33,8,119,23.0,83708,982,100,1000,5000,500,50000,Yes,Tonya Schmidt,4.0,18-30,500000,Middle Income
4542,Madagascar,67,Male,108904,78,4,119,16.0,75221,975,98,998,4994,500,49998,Yes,Terri Smith,4.004008016,60+,489412,High Income
5260,New Caledonia,55,Female,26903,68,12,162,38.0,96867,995,100,1000,5000,500,50000,Yes,Crystal Wilson,4.0,46-60,500000,Low Income
8315,Seychelles,19,Female,86182,57,39,213,34.0,92270,1000,100,1000,5000,500,50000,No,Lisa Williams,4.0,18-30,500000,High Income
4110,Afghanistan,26,Female,116781,28,27,271,48.0,88612,987,100,1000,5000,500,50000,Yes,Edwin Herman,4.0,18-30,500000,High Income
6885,Maldives,60,Male,119928,27,14,148,38.0,98054,993,100,1000,5000,500,50000,No,Christopher Watts,4.0,60+,500000,High Income
3776,Guyana,47,Female,92630,43,26,307,44.0,94166,992,100,1000,5000,500,50000,Yes,Monica Powers,4.0,46-60,500000,High Income
5059,Myanmar,45,Male,142941,55,35,307,36.0,95679,997,100,1000,5000,500,50000,Yes,Gregory Hicks,4.0,46-60,500000,High Income
1161,Ecuador,51,Male,83771,76,3,293,26.0,83738,988,100,1000,5000,500,50000,Yes,Rodney Richards,4.0,46-60,500000,High Income
3126,Sweden,70,Male,60149,57,8,358,24.0,84197,983,100,1000,5000,500,50000,Yes,Kaitlyn Rodriguez,4.0,60+,500000,Middle Income
8007,Uzbekistan,46,Male,107684,44,28,300,44.0,93626,992,100,1000,5000,500,50000,Yes,Alicia Blake,4.0,46-60,500000,High Income
5540,Aruba,19,Female,99487,56,22,249,50.0,85315,980,100,1000,5000,500,50000,Yes,Adam Fletcher,4.0,18-30,500000,High Income
9096,Sweden,73,Female,119217,30,3,278,28.0,85542,993,100,1000,5000,500,50000,Yes,Kathryn Gentry,4.0,60+,500000,High Income
1999,Hungary,69,Female,109215,72,8,322,32.0,93406,998,100,1000,5000,500,50000,Yes,Renee Hernandez,4.0,60+,500000,High Income
5212,Saint Martin,62,Male,29296,71,13,271,44.0,92248,993,100,1000,5000,500,50000,Yes,Kayla Adams,4.0,60+,500000,Low Income
5705,Iraq,57,Female,101795,67,12,148,35.0,97305,995,100,1000,5000,500,50000,Yes,Abigail Lloyd,4.0,46-60,500000,High Income
7145,Azerbaijan,23,Male,113107,47,26,300,45.0,92805,991,100,1000,5000,500,50000,Yes,Ashley Robinson,4.0,18-30,500000,High Income
3164,Venezuela,52,Female,75189,60,28,213,48.0,88617,987,100,1000,5000,500,50000,Yes,James Beasley,4.0,46-60,500000,High Income
1345,Comoros,43,Female,124803,66,4,155,24.0,81228,979,100,1000,5000,500,50000,Yes,Brian Jackson,4.0,31-45,500000,High Income
7544,Turkey,18,Male,95303,13,18,155,42.0,97065,992,100,1000,5000,500,50000,No,Phillip Olsen,4.0,18-30,500000,High Income
9777,Montserrat,34,Female,100423,48,16,112,31.0,97199,992,100,1000,5000,500,50000,No,Donald Davis,4.0,31-45,500000,High Income
3761,Switzerland,20,Male,124780,24,9,191,38.0,94947,998,100,1000,5000,500,50000,No,Amanda Allen,4.0,18-30,500000,High Income
5378,Saint Martin,37,Male,117495,23,39,264,34.0,92283,1000,100,1000,5000,500,50000,No,Charles Hernandez,4.0,31-45,500000,High Income
8621,Haiti,80,Female,141244,33,35,220,41.0,93611,997,100,1000,5000,500,50000,No,Jacob Mays,4.0,60+,500000,High Income
3563,Liechtenstein,56,Male,133684,46,13,293,42.0,94523,994,100,1000,5000,500,50000,Yes,Mathew Smith,4.0,46-60,500000,High Income
5548,Cape Verde,21,Male,24630,26,39,314,29.0,88899,996,100,1000,5000,500,50000,Yes,Kari Schmidt,4.0,18-30,500000,Low Income
7601,French Polynesia,18,Male,69793,53,40,184,30.0,88858,997,100,1000,5000,500,50000,Yes,Kenneth Simmons,4.0,18-30,500000,Middle Income
1610,Burundi,60,Male,131130,78,29,206,47.0,90167,990,100,1000,5000,500,50000,Yes,Denise Harris,4.0,60+,500000,High Income
5724,Bosnia and Herzegovina,71,Female,26477,14,27,104,29.0,96708,992,100,1000,5000,500,50000,No,Virginia Ray,4.0,60+,500000,Low Income
6216,United Kingdom,20,Male,27360,52,36,285,38.0,94709,998,100,1000,5000,500,50000,Yes,Robyn Baird,4.0,18-30,500000,Low Income
8815,American Samoa,32,Female,68083,17,31,119,31.0,96187,994,100,1000,5000,500,50000,No,Jason Myers,4.0,31-45,500000,Middle Income
8815,American Samoa,32,Female,68083,63,22,155,42.0,96712,992,100,1000,5000,500,50000,Yes,Jason Myers,4.0,31-45,500000,Middle Income
3038,Cuba,80,Male,136948,69,25,97,28.0,95650,991,100,1000,5000,500,50000,Yes,Alice Sullivan,4.0,60+,500000,High Income
8315,Seychelles,19,Female,86182,31,1,97,5.5,75221,975,40,582,3850,451,46294,Yes,Lisa Williams,5.615120275,18-30,154000,High Income
4018,Cyprus,36,Male,68970,8,40,322,26.0,83983,987,100,1000,5000,500,50000,Yes,Jason Cain,4.0,31-45,500000,Middle Income
9730,Finland,46,Male,69494,35,1,336,15.0,75221,975,97,994,4985,500,49992,Yes,Ashley Tran,4.015090543,46-60,483545,Middle Income
2401,Taiwan,28,Female,33243,46,15,126,34.0,98416,992,100,1000,5000,500,50000,No,Mary Johnson,4.0,18-30,500000,Middle Income
3161,Belarus,39,Male,38232,47,31,162,40.0,96824,994,100,1000,5000,500,50000,Yes,Gabriel Davis,4.0,31-45,500000,Middle Income
7992,Finland,36,Male,23638,52,11,293,40.0,95261,996,100,1000,5000,500,50000,Yes,Danielle Terry,4.0,31-45,500000,Low Income
2094,France,57,Male,134146,19,40,271,32.0,90396,999,100,1000,5000,500,50000,No,Robert Mendez,4.0,46-60,500000,High Income
7191,Puerto Rico,74,Male,139680,54,9,119,25.0,87041,988,100,1000,5000,500,50000,Yes,Cynthia Newman,4.0,60+,500000,High Income
9530,Portugal,36,Male,131960,9,17,264,48.0,88263,986,100,1000,5000,500,50000,Yes,Julie Terrell,4.0,31-45,500000,High Income
4392,Jersey,74,Female,121799,79,17,329,40.0,98053,992,100,1000,5000,500,50000,Yes,Nicholas Cruz,4.0,60+,500000,High Income
6497,Paraguay,51,Female,114452,42,32,170,40.0,96239,995,100,1000,5000,500,50000,Yes,Christopher Olsen,4.0,46-60,500000,High Income
8621,Haiti,80,Female,141244,42,32,133,33.0,97090,994,100,1000,5000,500,50000,No,Jacob Mays,4.0,60+,500000,High Income
7615,Aruba,75,Female,124096,63,2,90,5.5,75221,975,44,628,4036,462,46897,Yes,Daisy Hamilton,5.426751592,60+,177584,High Income
8259,Ecuador,60,Female,41259,9,36,351,26.0,88826,992,100,1000,5000,500,50000,Yes,Garrett Livingston,4.0,60+,500000,Middle Income
4392,Jersey,74,Female,121799,23,38,228,37.0,93294,1000,100,1000,5000,500,50000,No,Nicholas Cruz,4.0,60+,500000,High Income
4168,Angola,63,Male,50702,72,16,365,31.0,97411,992,100,1000,5000,500,50000,Yes,Jon Harper,4.0,60+,500000,Middle Income
8921,Korea,53,Male,92256,55,39,148,26.0,85483,989,100,1000,5000,500,50000,Yes,Kenneth Hart,4.0,46-60,500000,High Income
2153,Angola,43,Male,101087,45,3,133,18.0,75221,975,99,999,4996,500,49999,Yes,Maria Kent,4.001001001,31-45,494604,High Income
3055,Belarus,59,Male,60455,8,35,184,38.0,95260,997,100,1000,5000,500,50000,No,Julia Greene,4.0,46-60,500000,Middle Income
2260,French Southern Territories,35,Female,71787,71,27,300,45.0,93183,992,100,1000,5000,500,50000,Yes,Linda Donovan,4.0,31-45,500000,High Income
7080,Portugal,49,Female,46011,32,2,293,24.0,79262,975,100,1000,5000,500,50000,Yes,Lacey Nichols,4.0,46-60,500000,Middle Income
4684,Italy,54,Female,95838,10,7,365,20.0,76224,975,99,1000,5000,500,50000,Yes,Sarah Brown,4.0,46-60,495000,High Income
7439,Andorra,58,Female,145064,21,23,358,35.0,99965,990,100,1000,5000,500,50000,Yes,Christopher Walsh,4.0,46-60,500000,High Income
5526,Madagascar,24,Male,145723,6,3,104,10.0,75221,975,90,972,4940,500,49912,Yes,Patricia Gallagher,4.082304527,18-30,444600,High Income
2523,South Georgia and the South Sandwich Islands,18,Male,73159,18,17,365,31.0,98113,992,100,1000,5000,500,50000,Yes,Gregory Jones,4.0,18-30,500000,High Income
6052,Christmas Island,29,Female,82996,10,18,336,39.0,98830,991,100,1000,5000,500,50000,Yes,Rhonda Hensley,4.0,18-30,500000,High Income
1198,Paraguay,59,Female,144664,45,30,314,41.0,96543,994,100,1000,5000,500,50000,Yes,Melissa Braun,4.0,46-60,500000,High Income
9860,Germany,29,Female,33913,9,16,90,24.0,89333,987,100,1000,5000,500,50000,Yes,Joshua Cox,4.0,18-30,500000,Middle Income
6385,China,41,Female,84412,50,10,220,42.0,93526,996,100,1000,5000,500,50000,No,Lori Stewart,4.0,31-45,500000,High Income
5879,Gibraltar,36,Female,115535,6,34,191,40.0,94811,996,100,1000,5000,500,50000,No,Matthew Bates,4.0,31-45,500000,High Income
6146,Jersey,19,Female,55158,16,25,141,39.0,98917,991,100,1000,5000,500,50000,No,Keith Cantrell,4.0,18-30,500000,Middle Income
1945,Mayotte,55,Female,99736,61,35,351,28.0,91369,994,100,1000,5000,500,50000,Yes,Melanie Frank,4.0,46-60,500000,High Income
9860,Germany,29,Female,33913,28,1,242,25.0,79333,977,100,1000,5000,500,50000,Yes,Joshua Cox,4.0,18-30,500000,Middle Income
4627,Dominican Republic,46,Male,76819,17,35,336,31.0,94270,997,100,1000,5000,500,50000,No,Kathy Nichols,4.0,46-60,500000,High Income
3306,Cayman Islands,52,Male,115073,5,40,358,18.0,75221,975,99,999,4997,500,49999,Yes,Kelly Blackwell,4.002002002,46-60,494703,High Income
5337,Cote d'Ivoire,51,Male,59917,5,18,242,49.0,86334,983,100,1000,5000,500,50000,Yes,Louis Rogers,4.0,46-60,500000,Middle Income
7738,Guatemala,79,Male,98183,48,19,242,50.0,85756,981,100,1000,5000,500,50000,Yes,Bruce Cisneros,4.0,60+,500000,High Income
4446,Faroe Islands,70,Female,53478,38,14,148,38.0,98054,993,100,1000,5000,500,50000,No,Rachel Simmons,4.0,60+,500000,Middle Income
5548,Cape Verde,21,Male,24630,11,33,162,38.0,96715,995,100,1000,5000,500,50000,No,Kari Schmidt,4.0,18-30,500000,Low Income
2530,Peru,67,Male,33004,19,36,97,18.0,75221,975,99,1000,4999,500,50000,Yes,Jacob Cline,3.999,60+,494901,Middle Income
7080,Portugal,49,Female,46011,29,22,293,47.0,90881,989,100,1000,5000,500,50000,Yes,Lacey Nichols,4.0,46-60,500000,Middle Income
1905,Thailand,43,Male,129735,10,37,242,38.0,93669,999,100,1000,5000,500,50000,No,Anna Summers,4.0,31-45,500000,High Income
6896,Romania,57,Male,28450,75,18,97,27.0,94750,991,100,1000,5000,500,50000,Yes,Joshua Blanchard,4.0,46-60,500000,Low Income
9722,Liechtenstein,52,Male,56537,51,6,177,31.0,91594,999,100,1000,5000,500,50000,No,Nicole Evans,4.0,46-60,500000,Middle Income
1198,Paraguay,59,Female,144664,9,15,155,40.0,97508,993,100,1000,5000,500,50000,No,Melissa Braun,4.0,46-60,500000,High Income
6980,Wallis and Futuna,71,Female,72818,22,9,249,40.0,93728,997,100,1000,5000,500,50000,No,Cynthia Knight,4.0,60+,500000,High Income
3670,Australia,47,Female,30710,53,36,307,35.0,94944,998,100,1000,5000,500,50000,Yes,Jaime Nelson,4.0,46-60,500000,Middle Income
7992,Finland,36,Male,23638,37,27,228,49.0,86817,984,100,1000,5000,500,50000,Yes,Danielle Terry,4.0,31-45,500000,Low Income
9038,Czech Republic,55,Male,106420,37,18,162,43.0,95867,992,100,1000,5000,500,50000,Yes,Richard Moore,4.0,46-60,500000,High Income
8064,Philippines,31,Male,29217,14,22,119,34.0,99902,990,100,1000,5000,500,50000,No,Connor Harris,4.0,31-45,500000,Low Income
5437,Fiji,75,Male,59428,53,39,235,35.0,92392,1000,100,1000,5000,500,50000,No,Deborah Owens,4.0,60+,500000,Middle Income
5978,Finland,32,Male,73990,21,10,322,35.0,95986,997,100,1000,5000,500,50000,No,Timothy Griffin,4.0,31-45,500000,High Income
4358,Kenya,62,Female,110880,39,18,213,48.0,87701,985,100,1000,5000,500,50000,Yes,Jessica Johnston,4.0,60+,500000,High Income
5115,Kiribati,60,Male,33258,57,30,119,31.0,97234,993,100,1000,5000,500,50000,Yes,Stephanie Kaufman,4.0,60+,500000,Middle Income
6548,Wallis and Futuna,52,Female,43777,60,19,358,34.0,99675,990,100,1000,5000,500,50000,Yes,Robert Wagner,4.0,46-60,500000,Middle Income
2018,Christmas Island,54,Female,51283,50,27,126,35.0,99497,991,100,1000,5000,500,50000,Yes,Cynthia Rodriguez,4.0,46-60,500000,Middle Income
4110,Afghanistan,26,Female,116781,9,18,242,49.0,86334,983,100,1000,5000,500,50000,Yes,Edwin Herman,4.0,18-30,500000,High Income
2592,Trinidad and Tobago,77,Male,70605,61,36,285,38.0,94709,998,100,1000,5000,500,50000,Yes,Anthony Terry,4.0,60+,500000,High Income
4537,Albania,31,Female,22318,76,7,191,35.0,93751,999,100,1000,5000,500,50000,No,Morgan Clarke,4.0,31-45,500000,Low Income
2405,Azerbaijan,21,Female,80634,75,34,322,35.0,96386,996,100,1000,5000,500,50000,Yes,Richard Williams,4.0,18-30,500000,High Income
1415,Sri Lanka,79,Female,28552,71,1,90,5.5,75221,975,1,10,10,30,100,Yes,Beth Singh,0.0,60+,10,Low Income
8834,China,53,Female,71015,6,39,336,25.0,83583,984,100,1000,5000,500,50000,Yes,Benjamin Marshall,4.0,46-60,500000,High Income
2415,Maldives,22,Female,110739,18,24,126,36.0,99963,990,100,1000,5000,500,50000,No,Kimberly Lewis,4.0,18-30,500000,High Income
4456,Guinea-Bissau,55,Female,66887,27,31,213,45.0,91149,992,100,1000,5000,500,50000,Yes,Michael Williams,4.0,46-60,500000,Middle Income
2428,Sierra Leone,55,Female,22288,63,34,322,35.0,96386,996,100,1000,5000,500,50000,Yes,Melissa Morris,4.0,46-60,500000,Low Income
6199,Equatorial Guinea,41,Male,88674,18,12,351,31.0,95708,995,100,1000,5000,500,50000,No,David Christian,4.0,31-45,500000,High Income
5054,Iran,54,Male,131137,45,36,278,38.0,94486,998,100,1000,5000,500,50000,Yes,Alicia Navarro,4.0,46-60,500000,High Income
